group,dataset,dataset_id,category,scenario,aether_incremental_ms,veridns_incremental_ms,veridns_full_update_ms,incremental_speedup,full_update_speedup
files-100-500,wcpss.net,files-100-500/wcpss.net,rewrite-heavy,A_ADD,0.093,0.248355,0.252106,2.670483870967742,2.710817204301075
files-100-500,wcpss.net,files-100-500/wcpss.net,rewrite-heavy,A_UPDATE,0.007,0.219814,0.203817,31.402,29.116714285714284
files-100-500,wcpss.net,files-100-500/wcpss.net,rewrite-heavy,NS_UPDATE,0.007,0.197699,0.181279,28.242714285714285,25.897
files-100-500,webd.pl,files-100-500/webd.pl,rewrite-heavy,A_ADD,0.7070000000000001,0.611634,0.610344,0.865111739745403,0.8632871287128712
files-100-500,webd.pl,files-100-500/webd.pl,rewrite-heavy,A_UPDATE,1.1009999999999998,0.55737,0.543181,0.5062397820163489,0.49335240690281573
files-100-500,webd.pl,files-100-500/webd.pl,rewrite-heavy,NS_UPDATE,0.987,0.584454,0.521123,0.5921519756838907,0.5279868287740628
files-100-500,webd.pl,files-100-500/webd.pl,rewrite-heavy,CNAME_UPDATE,0.914,0.591366,0.576983,0.6470087527352297,0.6312724288840262
files-100-500,webng.com,files-100-500/webng.com,delegation-heavy,A_ADD,0.386,0.38378,0.26408,0.9942487046632125,0.6841450777202072
files-100-500,webng.com,files-100-500/webng.com,delegation-heavy,A_UPDATE,0.452,0.184761,0.165961,0.4087632743362832,0.36717035398230086
files-100-500,webng.com,files-100-500/webng.com,delegation-heavy,NS_UPDATE,0.495,0.487253,0.521177,0.984349494949495,1.0528828282828282
files-100-500,webself.net,files-100-500/webself.net,delegation-heavy,A_ADD,0.235,0.215408,0.231834,0.9166297872340425,0.9865276595744682
files-100-500,webself.net,files-100-500/webself.net,delegation-heavy,A_UPDATE,0.159,0.18963,0.158595,1.1926415094339622,0.9974528301886794
files-100-500,webself.net,files-100-500/webself.net,delegation-heavy,NS_UPDATE,0.277,0.256323,0.282002,0.9253537906137184,1.018057761732852
files-100-500,website-start.de,files-100-500/website-start.de,delegation-heavy,A_ADD,1.059,0.247785,0.205153,0.2339801699716714,0.1937233238904627
files-100-500,website-start.de,files-100-500/website-start.de,delegation-heavy,A_UPDATE,0.922,0.285941,0.192181,0.3101312364425163,0.20843926247288502
files-100-500,website-start.de,files-100-500/website-start.de,delegation-heavy,NS_UPDATE,0.513,0.253717,0.203696,0.4945750487329435,0.3970682261208577
files-100-500,webwealth.us,files-100-500/webwealth.us,delegation-heavy,A_ADD,0.315,0.203833,0.180459,0.6470888888888888,0.5728857142857143
files-100-500,webwealth.us,files-100-500/webwealth.us,delegation-heavy,A_UPDATE,0.05,0.177905,0.15629,3.5581,3.1258
files-100-500,webwealth.us,files-100-500/webwealth.us,delegation-heavy,NS_UPDATE,0.18,0.235582,0.206176,1.308788888888889,1.1454222222222223
files-100-500,wednet.edu,files-100-500/wednet.edu,delegation-heavy,A_ADD,1.26,0.453218,0.335482,0.3596968253968254,0.2662555555555556
files-100-500,wednet.edu,files-100-500/wednet.edu,delegation-heavy,A_UPDATE,0.948,0.318936,0.304982,0.3364303797468355,0.321710970464135
files-100-500,wednet.edu,files-100-500/wednet.edu,delegation-heavy,NS_UPDATE,0.521,0.327356,0.314961,0.6283224568138195,0.604531669865643
files-100-500,wednet.edu,files-100-500/wednet.edu,delegation-heavy,CNAME_UPDATE,0.586,0.931147,0.827964,1.5889880546075086,1.4129078498293517
files-100-500,wendellbennett.com,files-100-500/wendellbennett.com,delegation-heavy,A_ADD,0.757,0.271041,0.243759,0.35804623513870537,0.32200660501981504
files-100-500,wendellbennett.com,files-100-500/wendellbennett.com,delegation-heavy,A_UPDATE,0.424,0.263227,0.225494,0.6208183962264151,0.5318254716981132
files-100-500,wendellbennett.com,files-100-500/wendellbennett.com,delegation-heavy,NS_UPDATE,0.416,0.26985,0.188671,0.6486778846153846,0.4535360576923077
files-100-500,wertot.com,files-100-500/wertot.com,delegation-heavy,A_ADD,0.2269999999999999,0.180546,0.164454,0.795356828193833,0.7244669603524232
files-100-500,wertot.com,files-100-500/wertot.com,delegation-heavy,A_UPDATE,0.098,0.159673,0.145257,1.6293163265306123,1.4822142857142857
files-100-500,wertot.com,files-100-500/wertot.com,delegation-heavy,NS_UPDATE,0.25,0.244154,0.227303,0.976616,0.909212
files-100-500,wo.tc,files-100-500/wo.tc,delegation-heavy,A_ADD,0.958,0.273375,0.261936,0.28536012526096033,0.273419624217119
files-100-500,wo.tc,files-100-500/wo.tc,delegation-heavy,A_UPDATE,1.001,0.231368,0.221125,0.23113686313686316,0.2209040959040959
files-100-500,wo.tc,files-100-500/wo.tc,delegation-heavy,NS_UPDATE,0.543,0.305318,0.235054,0.5622799263351749,0.43288029465930017
files-100-500,wo.tc,files-100-500/wo.tc,delegation-heavy,CNAME_UPDATE,0.6960000000000001,0.734213,0.751162,1.0549037356321838,1.0792557471264366
files-100-500,www.de,files-100-500/www.de,delegation-heavy,A_ADD,0.586,0.225128,0.190671,0.38417747440273037,0.3253771331058021
files-100-500,www.de,files-100-500/www.de,delegation-heavy,A_UPDATE,0.344,0.223593,0.180542,0.6499796511627907,0.5248313953488373
files-100-500,www.de,files-100-500/www.de,delegation-heavy,NS_UPDATE,0.95,0.214382,0.203937,0.22566526315789473,0.21467052631578948
files-100-500,x-y.net,files-100-500/x-y.net,delegation-heavy,A_ADD,0.527,0.204645,0.225956,0.38832068311195445,0.4287590132827324
files-100-500,x-y.net,files-100-500/x-y.net,delegation-heavy,A_UPDATE,0.439,0.228029,0.182337,0.5194282460136674,0.41534624145785876
files-100-500,x-y.net,files-100-500/x-y.net,delegation-heavy,NS_UPDATE,0.298,0.192473,0.175118,0.6458825503355705,0.5876442953020135
files-100-500,x0.com,files-100-500/x0.com,delegation-heavy,A_ADD,0.771,0.283304,0.193289,0.36745006485084303,0.25069909208819713
files-100-500,x0.com,files-100-500/x0.com,delegation-heavy,A_UPDATE,0.548,0.318278,0.184007,0.5807992700729927,0.33577919708029197
files-100-500,x0.com,files-100-500/x0.com,delegation-heavy,NS_UPDATE,0.406,0.202054,0.184196,0.49766995073891623,0.4536847290640394
files-100-500,x0.com,files-100-500/x0.com,delegation-heavy,CNAME_UPDATE,0.474,0.714362,0.581609,1.5070928270042196,1.227023206751055
files-100-500,x10.mx,files-100-500/x10.mx,delegation-heavy,A_ADD,0.8150000000000001,0.269445,0.357754,0.3306073619631901,0.43896196319018405
files-100-500,x10.mx,files-100-500/x10.mx,delegation-heavy,A_UPDATE,0.446,0.234147,0.220968,0.5249932735426008,0.4954439461883408
files-100-500,x10.mx,files-100-500/x10.mx,delegation-heavy,NS_UPDATE,0.334,0.357452,0.237094,1.0702155688622754,0.7098622754491017
files-100-500,x10.mx,files-100-500/x10.mx,delegation-heavy,CNAME_UPDATE,0.351,0.712712,0.919286,2.0305185185185186,2.6190484330484334
files-100-500,xii.jp,files-100-500/xii.jp,delegation-heavy,A_ADD,0.5990000000000001,0.263919,0.333834,0.44059933222036723,0.5573188647746243
files-100-500,xii.jp,files-100-500/xii.jp,delegation-heavy,A_UPDATE,0.772,0.24418,0.31387,0.3162953367875648,0.4065673575129533
files-100-500,xii.jp,files-100-500/xii.jp,delegation-heavy,NS_UPDATE,0.445,0.196384,0.247952,0.4413123595505618,0.5571955056179775
files-100-500,xii.jp,files-100-500/xii.jp,delegation-heavy,CNAME_UPDATE,0.4679999999999999,0.684936,0.80286,1.4635384615384617,1.715512820512821
files-100-500,xitinblog.net,files-100-500/xitinblog.net,delegation-heavy,A_ADD,0.687,0.264599,0.239933,0.38515138282387185,0.3492474526928675
files-100-500,xitinblog.net,files-100-500/xitinblog.net,delegation-heavy,A_UPDATE,0.326,0.222776,0.182102,0.683361963190184,0.5585950920245399
files-100-500,xitinblog.net,files-100-500/xitinblog.net,delegation-heavy,NS_UPDATE,0.416,0.220798,0.197587,0.5307644230769231,0.47496875000000005
files-100-500,xoom.it,files-100-500/xoom.it,delegation-heavy,A_ADD,0.7240000000000001,0.212204,0.182571,0.2930994475138121,0.2521698895027624
files-100-500,xoom.it,files-100-500/xoom.it,delegation-heavy,A_UPDATE,0.473,0.202197,0.168647,0.42747780126849894,0.3565475687103594
files-100-500,xoom.it,files-100-500/xoom.it,delegation-heavy,NS_UPDATE,1.032,0.188763,0.171033,0.18290988372093023,0.16572965116279068
files-100-500,xsrv.jp,files-100-500/xsrv.jp,delegation-heavy,A_ADD,0.962,0.210074,0.216447,0.2183721413721414,0.22499688149688152
files-100-500,xsrv.jp,files-100-500/xsrv.jp,delegation-heavy,A_UPDATE,0.737,0.184173,0.175513,0.2498955223880597,0.23814518317503394
files-100-500,xsrv.jp,files-100-500/xsrv.jp,delegation-heavy,NS_UPDATE,0.512,0.19925,0.183973,0.38916015625,0.35932226562499997
files-100-500,yahoo.com,files-100-500/yahoo.com,rewrite-heavy,A_ADD,0.655,2.850254,2.914897,4.351532824427481,4.450224427480916
files-100-500,yahoo.com,files-100-500/yahoo.com,rewrite-heavy,A_UPDATE,0.01,2.29937,2.582592,229.937,258.2592
files-100-500,yahoo.com,files-100-500/yahoo.com,rewrite-heavy,NS_UPDATE,0.0139999999999999,2.401627,2.713977,171.54478571428695,193.85550000000137
files-100-500,yahoo.com,files-100-500/yahoo.com,rewrite-heavy,CNAME_UPDATE,0.37,2.939311,2.48146,7.944083783783784,6.706648648648649
files-100-500,yale.edu,files-100-500/yale.edu,rewrite-heavy,A_ADD,0.193,0.31672,0.201456,1.6410362694300518,1.0438134715025906
files-100-500,yale.edu,files-100-500/yale.edu,rewrite-heavy,A_UPDATE,0.007,0.192921,0.181099,27.560142857142857,25.871285714285715
files-100-500,yale.edu,files-100-500/yale.edu,rewrite-heavy,NS_UPDATE,0.008,0.337921,0.208508,42.240125,26.063499999999998
files-100-500,yale.edu,files-100-500/yale.edu,rewrite-heavy,CNAME_UPDATE,0.062,0.991808,0.850062,15.996903225806452,13.71067741935484
files-100-500,yorku.ca,files-100-500/yorku.ca,rewrite-heavy,A_ADD,1.095,1.156222,1.038448,1.0559105022831052,0.9483543378995435
files-100-500,yorku.ca,files-100-500/yorku.ca,rewrite-heavy,A_UPDATE,0.786,1.379915,1.194156,1.7556170483460558,1.5192824427480915
files-100-500,yorku.ca,files-100-500/yorku.ca,rewrite-heavy,NS_UPDATE,0.684,1.212631,1.374285,1.7728523391812865,2.009188596491228
files-100-500,yorku.ca,files-100-500/yorku.ca,rewrite-heavy,CNAME_UPDATE,0.958,1.426389,1.210302,1.4889237995824633,1.2633632567849686
files-100-500,yourfreehosting.net,files-100-500/yourfreehosting.net,delegation-heavy,A_ADD,1.1749999999999998,0.258681,0.23942,0.22015404255319151,0.2037617021276596
files-100-500,yourfreehosting.net,files-100-500/yourfreehosting.net,delegation-heavy,A_UPDATE,0.407,0.19974,0.247677,0.4907616707616708,0.6085429975429976
files-100-500,yourfreehosting.net,files-100-500/yourfreehosting.net,delegation-heavy,NS_UPDATE,1.856,0.259976,0.179782,0.14007327586206894,0.09686530172413793
files-100-500,yourprospex.com,files-100-500/yourprospex.com,delegation-heavy,A_ADD,0.174,0.196971,0.198041,1.1320172413793104,1.1381666666666668
files-100-500,yourprospex.com,files-100-500/yourprospex.com,delegation-heavy,A_UPDATE,0.059,0.19107,0.234376,3.2384745762711864,3.972474576271187
files-100-500,yourprospex.com,files-100-500/yourprospex.com,delegation-heavy,NS_UPDATE,0.241,0.353095,0.227466,1.4651244813278008,0.9438423236514524
files-100-500,za.net,files-100-500/za.net,rewrite-heavy,A_ADD,0.747,0.239251,0.337813,0.3202824631860776,0.45222623828647923
files-100-500,za.net,files-100-500/za.net,rewrite-heavy,A_UPDATE,0.589,0.399399,0.20543,0.6780967741935484,0.34877758913412565
files-100-500,za.net,files-100-500/za.net,rewrite-heavy,NS_UPDATE,0.862,0.253457,0.226044,0.2940336426914153,0.2622320185614849
files-100-500,za.net,files-100-500/za.net,rewrite-heavy,CNAME_UPDATE,0.484,0.517805,0.682035,1.069845041322314,1.4091632231404958
files-100-500,zgora.pl,files-100-500/zgora.pl,delegation-heavy,A_ADD,0.161,0.614136,0.731237,3.8145093167701862,4.541844720496894
files-100-500,zgora.pl,files-100-500/zgora.pl,delegation-heavy,A_UPDATE,0.006,0.528867,0.641451,88.1445,106.9085
files-100-500,zgora.pl,files-100-500/zgora.pl,delegation-heavy,NS_UPDATE,0.006,0.811722,0.701706,135.287,116.95100000000001
files-100-500,zgora.pl,files-100-500/zgora.pl,delegation-heavy,CNAME_UPDATE,0.081,0.689333,0.853207,8.510283950617284,10.53341975308642
files-100-500,zhp.pl,files-100-500/zhp.pl,delegation-heavy,A_ADD,0.5730000000000001,0.255927,0.212316,0.4466439790575916,0.3705340314136125
files-100-500,zhp.pl,files-100-500/zhp.pl,delegation-heavy,A_UPDATE,0.399,0.21659,0.203962,0.5428320802005012,0.5111829573934837
files-100-500,zhp.pl,files-100-500/zhp.pl,delegation-heavy,NS_UPDATE,0.991,0.429837,0.244067,0.43374066599394556,0.2462835519677094
files-100-500,zhp.pl,files-100-500/zhp.pl,delegation-heavy,CNAME_UPDATE,0.969,0.638414,0.649425,0.6588379772961817,0.6702012383900929
files-500-1000,votesp.com,files-500-1000/votesp.com,delegation-heavy,A_ADD,0.293,0.237138,0.16456,0.809344709897611,0.5616382252559727
files-500-1000,votesp.com,files-500-1000/votesp.com,delegation-heavy,A_UPDATE,0.0569999999999999,0.165021,0.160372,2.8951052631579,2.8135438596491276
files-500-1000,votesp.com,files-500-1000/votesp.com,delegation-heavy,NS_UPDATE,0.194,0.285611,0.205891,1.4722216494845362,1.0612938144329895
files-500-1000,web.tr,files-500-1000/web.tr,rewrite-heavy,A_ADD,0.165,0.588616,0.572584,3.567369696969697,3.4702060606060603
files-500-1000,web.tr,files-500-1000/web.tr,rewrite-heavy,A_UPDATE,0.006,0.68725,0.690816,114.54166666666667,115.136
files-500-1000,web.tr,files-500-1000/web.tr,rewrite-heavy,NS_UPDATE,0.007,0.540854,0.714771,77.26485714285714,102.11014285714286
files-500-1000,web.tr,files-500-1000/web.tr,rewrite-heavy,CNAME_UPDATE,0.057,0.608196,0.560823,10.670105263157893,9.838999999999999
files-500-1000,weblog.com,files-500-1000/weblog.com,delegation-heavy,A_ADD,1.111,0.191659,0.180813,0.1725103510351035,0.16274797479747974
files-500-1000,weblog.com,files-500-1000/weblog.com,delegation-heavy,A_UPDATE,0.837,0.192959,0.257878,0.2305364396654719,0.3080979689366786
files-500-1000,weblog.com,files-500-1000/weblog.com,delegation-heavy,NS_UPDATE,0.483,0.247664,0.172691,0.5127619047619048,0.3575383022774328
files-500-1000,wisc.edu,files-500-1000/wisc.edu,delegation-heavy,A_ADD,1.0539999999999998,0.226018,0.207774,0.214438330170778,0.19712903225806452
files-500-1000,wisc.edu,files-500-1000/wisc.edu,delegation-heavy,A_UPDATE,0.535,0.200209,0.185614,0.37422242990654203,0.34694205607476636
files-500-1000,wisc.edu,files-500-1000/wisc.edu,delegation-heavy,NS_UPDATE,0.773,0.195632,0.236904,0.25308150064683055,0.3064734799482536
files-500-1000,wopert.com,files-500-1000/wopert.com,delegation-heavy,A_ADD,0.296,0.203757,0.179265,0.6883682432432433,0.6056250000000001
files-500-1000,wopert.com,files-500-1000/wopert.com,delegation-heavy,A_UPDATE,0.071,0.156933,0.146163,2.210323943661972,2.0586338028169013
files-500-1000,wopert.com,files-500-1000/wopert.com,delegation-heavy,NS_UPDATE,0.222,0.376453,0.227187,1.695734234234234,1.0233648648648648
files-500-1000,wroc.pl,files-500-1000/wroc.pl,rewrite-heavy,A_ADD,0.925,0.252663,0.353021,0.2731491891891892,0.38164432432432427
files-500-1000,wroc.pl,files-500-1000/wroc.pl,rewrite-heavy,A_UPDATE,0.76,0.249562,0.235795,0.32837105263157895,0.3102565789473684
files-500-1000,wroc.pl,files-500-1000/wroc.pl,rewrite-heavy,NS_UPDATE,1.096,0.264756,0.368929,0.2415656934306569,0.3366140510948905
files-500-1000,wroc.pl,files-500-1000/wroc.pl,rewrite-heavy,CNAME_UPDATE,0.76,0.587428,0.717707,0.7729315789473683,0.9443513157894736
files-500-1000,wroclaw.pl,files-500-1000/wroclaw.pl,delegation-heavy,A_ADD,0.227,0.251684,0.355863,1.108740088105727,1.5676784140969162
files-500-1000,wroclaw.pl,files-500-1000/wroclaw.pl,delegation-heavy,A_UPDATE,0.007,0.29184,0.408491,41.69142857142857,58.35585714285714
files-500-1000,wroclaw.pl,files-500-1000/wroclaw.pl,delegation-heavy,NS_UPDATE,0.011,0.269974,0.341724,24.54309090909091,31.065818181818187
files-500-1000,wroclaw.pl,files-500-1000/wroclaw.pl,delegation-heavy,CNAME_UPDATE,0.11,0.513667,0.528304,4.6697,4.802763636363636
files-500-1000,zp.ua,files-500-1000/zp.ua,delegation-heavy,A_ADD,0.197,0.267107,0.232133,1.3558730964467003,1.1783401015228425
files-500-1000,zp.ua,files-500-1000/zp.ua,delegation-heavy,A_UPDATE,0.007,0.225078,0.197543,32.153999999999996,28.22042857142857
files-500-1000,zp.ua,files-500-1000/zp.ua,delegation-heavy,NS_UPDATE,0.008,0.313273,0.277005,39.159125,34.625625
files-500-1000,zp.ua,files-500-1000/zp.ua,delegation-heavy,CNAME_UPDATE,0.103,0.591396,0.711089,5.741708737864078,6.903776699029127
files-1000-plus,waw.pl,files-1000-plus/waw.pl,delegation-heavy,A_ADD,0.255,0.291343,0.308577,1.142521568627451,1.2101058823529411
files-1000-plus,waw.pl,files-1000-plus/waw.pl,delegation-heavy,A_UPDATE,0.007,0.180656,0.166701,25.808,23.814428571428568
files-1000-plus,waw.pl,files-1000-plus/waw.pl,delegation-heavy,NS_UPDATE,0.009,0.204172,0.304589,22.68577777777778,33.843222222222224
files-1000-plus,waw.pl,files-1000-plus/waw.pl,delegation-heavy,CNAME_UPDATE,0.034,0.574415,0.780696,16.89455882352941,22.961647058823527
files-1000-plus,web.id,files-1000-plus/web.id,rewrite-heavy,A_ADD,0.317,0.220414,0.327563,0.6953123028391167,1.0333217665615142
files-1000-plus,web.id,files-1000-plus/web.id,rewrite-heavy,A_UPDATE,0.009,0.22924,0.311618,25.471111111111114,34.62422222222222
files-1000-plus,web.id,files-1000-plus/web.id,rewrite-heavy,NS_UPDATE,0.009,0.234514,0.219825,26.057111111111112,24.425
files-1000-plus,web.id,files-1000-plus/web.id,rewrite-heavy,CNAME_UPDATE,0.011,0.532248,0.689729,48.386181818181825,62.70263636363637
files-1000-plus,wp-studio.net,files-1000-plus/wp-studio.net,delegation-heavy,A_ADD,0.918,0.254331,0.186127,0.2770490196078431,0.2027527233115468
files-1000-plus,wp-studio.net,files-1000-plus/wp-studio.net,delegation-heavy,A_UPDATE,0.775,0.17948,0.163647,0.23158709677419353,0.2111574193548387
files-1000-plus,wp-studio.net,files-1000-plus/wp-studio.net,delegation-heavy,NS_UPDATE,0.55,0.248288,0.174707,0.45143272727272726,0.3176490909090909
files-1000-plus,youaremighty.com,files-1000-plus/youaremighty.com,delegation-heavy,A_ADD,1.527,0.250689,0.277556,0.16417092337917485,0.1817655533726261
files-1000-plus,youaremighty.com,files-1000-plus/youaremighty.com,delegation-heavy,A_UPDATE,0.868,0.215358,0.200905,0.24810829493087558,0.2314573732718894
files-1000-plus,youaremighty.com,files-1000-plus/youaremighty.com,delegation-heavy,NS_UPDATE,0.734,0.222128,0.225918,0.3026267029972752,0.30779019073569486
top-10,com.cn,top-10/com.cn,delegation-heavy,A_ADD,0.621,0.213188,0.279138,0.3432979066022544,0.4494975845410628
top-10,com.cn,top-10/com.cn,delegation-heavy,A_UPDATE,0.007,0.198161,0.317979,28.308714285714284,45.42557142857143
top-10,com.cn,top-10/com.cn,delegation-heavy,NS_UPDATE,0.008,0.218954,0.290398,27.36925,36.299749999999996
top-10,com.mx,top-10/com.mx,delegation-heavy,A_ADD,0.541,0.592484,0.692707,1.0951645101663585,1.2804195933456561
top-10,com.mx,top-10/com.mx,delegation-heavy,A_UPDATE,0.008,0.515906,0.622818,64.48825,77.85225
top-10,com.mx,top-10/com.mx,delegation-heavy,NS_UPDATE,0.008,0.642078,0.519837,80.25975,64.979625
top-10,com.mx,top-10/com.mx,delegation-heavy,CNAME_UPDATE,0.133,0.527941,0.71201,3.9694812030075184,5.3534586466165415
top-10,com.np,top-10/com.np,rewrite-heavy,A_ADD,2.692,0.234174,0.225245,0.0869888558692422,0.08367199108469539
top-10,com.np,top-10/com.np,rewrite-heavy,A_UPDATE,1.846,0.236976,0.333309,0.1283726977248104,0.18055742145178766
top-10,com.np,top-10/com.np,rewrite-heavy,NS_UPDATE,1.875,0.249904,0.236349,0.13328213333333333,0.1260528
top-10,com.np,top-10/com.np,rewrite-heavy,CNAME_UPDATE,1.628,0.577774,0.541316,0.3548980343980344,0.33250368550368553
top-10,com.sg,top-10/com.sg,delegation-heavy,A_ADD,0.436,0.290185,0.260846,0.6655619266055046,0.5982706422018349
top-10,com.sg,top-10/com.sg,delegation-heavy,A_UPDATE,0.007,0.389687,0.23178,55.66957142857143,33.111428571428576
top-10,com.sg,top-10/com.sg,delegation-heavy,NS_UPDATE,0.008,0.284603,0.239112,35.575375,29.889
top-10,com.sg,top-10/com.sg,delegation-heavy,CNAME_UPDATE,0.187,0.584812,0.583898,3.127336898395722,3.1224491978609628
top-10,com.tw,top-10/com.tw,delegation-heavy,A_ADD,0.619,0.240335,0.217468,0.3882633279483037,0.35132148626817444
